"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","HTTP","",""
"pre_128cipher","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","No 128 cipher limit bug","",""
"SSLv2","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","not offered","",""
"SSLv3","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","not offered","",""
"TLS1","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","not offered","",""
"TLS1_1","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","not offered","",""
"TLS1_2","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","offered","",""
"TLS1_3","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","offered with final","",""
"NPN","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","not offered","",""
"ALPN_HTTP2","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","h2","",""
"ALPN","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","http/1.1","",""
"cipherlist_NULL","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","not offered","","CWE-327"
"cipherlist_LOW","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","not offered","",""
"cipherlist_STRONG_FS","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","offered","",""
"cipher_order-tls1_2","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","server","",""
"cipher-tls1_2_xc02f","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","TLSv1.2   xc02f   ECDHE-RSA-AES128-GCM-SHA256       ECDH 253   AESGCM      128      TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","",""
"cipher-tls1_2_xc030","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","TLSv1.2   xc030   ECDHE-RSA-AES256-GCM-SHA384       ECDH 253   AESGCM      256      TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384","",""
"cipher-tls1_2_xcca8","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","TLSv1.2   xcca8   ECDHE-RSA-CHACHA20-POLY1305       ECDH 253   ChaCha20    256      TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256","",""
"cipherorder_TLSv1_2","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-CHACHA20-POLY1305","",""
"prioritize_chacha_TLSv1_2","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","false","",""
"cipher_order-tls1_3","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","server","",""
"cipher-tls1_3_x1302","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","TLSv1.3   x1302   TLS_AES_256_GCM_SHA384            ECDH 253   AESGCM      256      TLS_AES_256_GCM_SHA384","",""
"cipher-tls1_3_x1303","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","TLSv1.3   x1303   TLS_CHACHA20_POLY1305_SHA256      ECDH 253   ChaCha20    256      TLS_CHACHA20_POLY1305_SHA256","",""
"cipher-tls1_3_x1301","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","TLSv1.3   x1301   TLS_AES_128_GCM_SHA256            ECDH 253   AESGCM      128      TLS_AES_128_GCM_SHA256","",""
"cipherorder_TLSv1_3","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 TLS_AES_128_GCM_SHA256","",""
"prioritize_chacha_TLSv1_3","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","false","",""
"cipher_order","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","server","",""
"FS","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","offered","",""
"FS_ciphers","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-CHACHA20-POLY1305 TLS_AES_128_GCM_SHA256 ECDHE-RSA-AES128-GCM-SHA256","",""
"FS_ECDHE_curves","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","prime256v1 secp384r1 secp521r1 X25519 X448","",""
"DH_groups","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","ffdhe2048 ffdhe3072 ffdhe4096 ffdhe6144 ffdhe8192","",""
"FS_TLS12_sig_algs","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","RSA-PSS-RSAE+SHA256 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA512 RSA+SHA256 RSA+SHA384 RSA+SHA512 RSA+SHA224","",""
"FS_TLS13_sig_algs","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","RSA-PSS-RSAE+SHA256 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA512","",""
"TLS_extensions","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","'server name/#0' 'max fragment length/#1' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'extended master secret/#23' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","yes","",""
"sessionresumption_ticket","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","not supported","",""
"sessionresumption_ID","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","not supported","",""
"TLS_timestamp","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","random","",""
"certificate_compression","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","none","",""
"clientAuth","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","none","",""
"cert_numbers","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","1","",""
"cert_signatureAlgorithm","planification.climat-energie.gouv.fr/57.128.71.136","443","OK","SHA256 with RSA","",""
"cert_keySize","planification.climat-energie.gouv.fr/57.128.71.136","443","INFO","RSA 2048 bits (exponent is 65537)","",""
