"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_certificatePolicies_EV","cadastre.gouv.fr/145.242.11.58","443","INFO","no","",""
"cert_expirationStatus","cadastre.gouv.fr/145.242.11.58","443","MEDIUM","expires < 60 days (34)","",""
"cert_notBefore","cadastre.gouv.fr/145.242.11.58","443","INFO","2025-06-10 00:00","",""
"cert_notAfter","cadastre.gouv.fr/145.242.11.58","443","MEDIUM","2025-10-27 23:59","",""
"cert_extlifeSpan","cadastre.gouv.fr/145.242.11.58","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","cadastre.gouv.fr/145.242.11.58","443","INFO","not present","",""
"cert_crlDistributionPoints","cadastre.gouv.fr/145.242.11.58","443","INFO","http://crl.dhimyotis.com/servicesca.crl http://crl.certigna.fr/servicesca.crl","",""
"cert_ocspURL","cadastre.gouv.fr/145.242.11.58","443","INFO","http://servicesca.ocsp.certigna.fr http://servicesca.ocsp.dhimyotis.com","",""
"OCSP_stapling","cadastre.gouv.fr/145.242.11.58","443","LOW","not offered","",""
"cert_mustStapleExtension","cadastre.gouv.fr/145.242.11.58","443","INFO","--","",""
"DNS_CAArecord","cadastre.gouv.fr/145.242.11.58","443","OK","issue=certigna.fr","",""
"certificate_transparency","cadastre.gouv.fr/145.242.11.58","443","OK","yes (certificate extension)","",""
"certs_countServer","cadastre.gouv.fr/145.242.11.58","443","INFO","3","",""
"certs_list_ordering_problem","cadastre.gouv.fr/145.242.11.58","443","INFO","no","",""
"cert_caIssuers","cadastre.gouv.fr/145.242.11.58","443","INFO","Certigna Services CA (DHIMYOTIS from FR)","",""
"intermediate_cert <#1>","cadastre.gouv.fr/145.242.11.58","443","INFO","-----BEGIN CERTIFICATE-----\nMIIGFjCCBP6gAwIBAgIQb4L6KKzW94S7WxILqHNnrTANBgkqhkiG9w0BAQsFADA0MQswCQYDVQQGEwJGUjESMBAGA1UECgwJRGhpbXlvdGlzMREwDwYDVQQDDAhDZXJ0aWduYTAeFw0xNTExMjUxMTMzNTJaFw0yNTExMjIxMTMzNTJaMH0xCzAJBgNVBAYTAkZSMRIwEAYDVQQKDAlESElNWU9USVMxHDAaBgNVBAsMEzAwMDIgNDgxNDYzMDgxMDAwMzYxHTAbBgNVBGEMFE5UUkZSLTQ4MTQ2MzA4MTAwMDM2MR0wGwYDVQQDDBRDZXJ0aWduYSBTZXJ2aWNlcyBDQTCCAiIwDQYJKoZIhvcNAQEBBQADggIPADCCAgoCggIBALPM+7LpWBz9wFcPaTc3xnB+5g0XrnptB0EPPfrR04vO52Ykm4ky1d4ZLd10tbM1fa1RqNSOVWWg93O4pL7zCFKlz6JV74ZZVhHpEAwzBwv2oPnxvVbxtSN67xsSY66ahUYxjzs8+3FhmsiRxqwnTYvK2u70uglUvRisOKyTL/M6JnrC4y8tlmoz7OSa5BmBMVplJFQtvmON6N9aHLvYMz+EyJPCbXL6pELxeHjFT5QmIaRamsr2DOTaCjtBZKI1Wnh3X7lnbjM8MESJiV2t7E9tIQNG0Z/HI3tO4aaUMum3KysY5sC8v3vi7rryGidgzHQhrtP0ZXWW5UH/k7umLS/P/XXWnCFpc2Lxa1uDGfc2im7xibRoPP+JNZszN76euFlls6jyEXAiwnVr14tVVTewLK0OWs5SJHpEKp8PGMZRDj59EmMvokWwzL6QzNZ6vVAp00oOm05sbspNY9+MFqGKKUsKvhFGEa4XmRNxDe6KswLcjPZB+NKHZ0QWFd4ip5C5XmEK/8qIPjwVr9dah9+oiHGGO8Wx7gJAMF5DTmkvW7GhqCKj1LmHnabjzc8av6kxWVQZi/C7HCm9i/W4wio+JA2EAFLqNL3GPNbK9kau4yPhQt/c7zxzo0OHnlsV4THCG7oOCd3cfCiyfQcb3FBt6OSpaKRZxjCLBwP00r0fAgMBAAGjggHZMIIB1TASBgNVHRMBAf8ECDAGAQH/AgEAMA4GA1UdDwEB/wQEAwIBBjAdBgNVHQ4EFgQUrOyGj0s3HLh/FxsZ0K7oTuM0XBIwZAYDVR0jBF0wW4AUGu3+QTmQtCRZvgHyUtVF9lo53BGhOKQ2MDQxCzAJBgNVBAYTAkZSMRIwEAYDVQQKDAlEaGlteW90aXMxETAPBgNVBAMMCENlcnRpZ25hggkA/tzjAQ/JSP8wSQYDVR0gBEIwQDA+BgoqgXoBgTEBAAECMDAwLgYIKwYBBQUHAgEWImh0dHBzOi8vd3d3LmNlcnRpZ25hLmZyL2F1dG9yaXRlcy8wfAYIKwYBBQUHAQEEcDBuMDQGCCsGAQUFBzAChihodHRwOi8vYXV0b3JpdGUuY2VydGlnbmEuZnIvY2VydGlnbmEuZGVyMDYGCCsGAQUFBzAChipodHRwOi8vYXV0b3JpdGUuZGhpbXlvdGlzLmNvbS9jZXJ0aWduYS5kZXIwYQYDVR0fBFowWDApoCegJYYjaHR0cDovL2NybC5jZXJ0aWduYS5mci9jZXJ0aWduYS5jcmwwK6ApoCeGJWh0dHA6Ly9jcmwuZGhpbXlvdGlzLmNvbS9jZXJ0aWduYS5jcmwwDQYJKoZIhvcNAQELBQADggEBAGLft7gIuGPZVfg0cTM+HT2xAZFPDb/2+siH06x+dH044zMKbBINbRzhKipwB1A3MW8FQjveE9tyrfyuqZE/X+o2SlGcdNV44ybYkxo4f6kcLEavV/IW+oFEnojZlhpksYcxrvQoEyqkAwshe8IS2KtZHKVACrt+XSs0lwvy7ALGmHaF7A4by6cZWItA7Lhj8XWp+8tBJDj7HocRbWtxzEODdBuyMgJzFrNjc+97J0vH/K0+3yjmkczpKshMA0tM+MF9XDMN/MuwrPmUWGO/fHiqHgUp8yqeWtl1n44ZxkkK1t9GRwhnDWLv73/xhTmdhWYQ/reo0GbgBoLiltKmIJQ=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","cadastre.gouv.fr/145.242.11.58","443","INFO","71E653BFBF5E72515B4099BBD5EC8872812B47C6EC1FA9ADD327E1C92C9EA16D","",""
"intermediate_cert_notBefore <#1>","cadastre.gouv.fr/145.242.11.58","443","INFO","2015-11-25 11:33","",""
"intermediate_cert_notAfter <#1>","cadastre.gouv.fr/145.242.11.58","443","OK","2025-11-22 11:33","",""
"intermediate_cert_expiration <#1>","cadastre.gouv.fr/145.242.11.58","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","cadastre.gouv.fr/145.242.11.58","443","INFO","Certigna Services CA <-- Certigna","",""
"intermediate_cert <#2>","cadastre.gouv.fr/145.242.11.58","443","INFO","-----BEGIN CERTIFICATE-----\nMIIDqDCCApCgAwIBAgIJAP7c4wEPyUj/MA0GCSqGSIb3DQEBBQUAMDQxCzAJBgNVBAYTAkZSMRIwEAYDVQQKDAlEaGlteW90aXMxETAPBgNVBAMMCENlcnRpZ25hMB4XDTA3MDYyOTE1MTMwNVoXDTI3MDYyOTE1MTMwNVowNDELMAkGA1UEBhMCRlIxEjAQBgNVBAoMCURoaW15b3RpczERMA8GA1UEAwwIQ2VydGlnbmEwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDIaPHJ1tazNHUmgh7stL7qXOEm7RFHYeGifBZ4QCHkYJ5ayGPhxLGWkv8YbWkj4Sti993iNi+RB7lIzw7sebYs5zRLcAglozyHGxnygQcPOJAZ0xH+hrTy0V4eHpbNgGzOOzGTtvKg0KmVEn2lmsxryIRWijOp5yIVUxbwzBfsV1/pogqYCd7jX5xv3EjjhQsVWqa6n6xI4wmy9/Qy3l40vhx4XUJbzg4ij02Q130yGLMLLGq/jj8UEYkgDncUtT2UCIf3JR7VsmAA7G8qKCVuKj4YYxclPz5EIBb2JsglrgVKtOdjLPOMFlN+XPsRGgjBRmKfIrjxwo1p3Po6WAbfAgMBAAGjgbwwgbkwDwYDVR0TAQH/BAUwAwEB/zAdBgNVHQ4EFgQUGu3+QTmQtCRZvgHyUtVF9lo53BEwZAYDVR0jBF0wW4AUGu3+QTmQtCRZvgHyUtVF9lo53BGhOKQ2MDQxCzAJBgNVBAYTAkZSMRIwEAYDVQQKDAlEaGlteW90aXMxETAPBgNVBAMMCENlcnRpZ25hggkA/tzjAQ/JSP8wDgYDVR0PAQH/BAQDAgEGMBEGCWCGSAGG+EIBAQQEAwIABzANBgkqhkiG9w0BAQUFAAOCAQEAhQMeknH2Qq/ho2Ge6/PAD/Kl1NqV5ta+aDY9fm4fTIrv0Q8hbV6lUmPOEvjvKtpv6zf+EwLHyzs+ImvaYS5/1HI93TDhHkxAGYwP15zRgzB7mFncfca5DClMoTOi62c6ZYTTluLtdkVwj7Ur3vkj1kluPBS1xp81HlDQwY9qcEQCYsuuHWhBp6pX6FOqB9IG9tUUBguRA3UsbHK1YZWaDYu5Def131TN3ubY1gkIl2PlwS6wt0QmwCbAr1UwnjvVNioZBPRcHv/PLLf/0P2HQBHVESO7SMAhqaQoLf0V+LBOK/QwWyH8EZE0vkHve52Xdf+XlcCWWC/qu0bXu+TZLg==\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2>","cadastre.gouv.fr/145.242.11.58","443","INFO","E3B6A2DB2ED7CE48842F7AC53241C7B71D54144BFB40C11F3F1D0B42F5EEA12D","",""
"intermediate_cert_notBefore <#2>","cadastre.gouv.fr/145.242.11.58","443","INFO","2007-06-29 15:13","",""
"intermediate_cert_notAfter <#2>","cadastre.gouv.fr/145.242.11.58","443","OK","2027-06-29 15:13","",""
"intermediate_cert_expiration <#2>","cadastre.gouv.fr/145.242.11.58","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","cadastre.gouv.fr/145.242.11.58","443","INFO","Certigna <-- Certigna","",""
"intermediate_cert_badOCSP","cadastre.gouv.fr/145.242.11.58","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","cadastre.gouv.fr/145.242.11.58","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","cadastre.gouv.fr/145.242.11.58","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","cadastre.gouv.fr/145.242.11.58","443","INFO","1758601536","",""
"HSTS_time","cadastre.gouv.fr/145.242.11.58","443","OK","400 days (=34560000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","cadastre.gouv.fr/145.242.11.58","443","INFO","only for this domain","",""
"HSTS_preload","cadastre.gouv.fr/145.242.11.58","443","OK","domain IS marked for preloading","",""
"HPKP","cadastre.gouv.fr/145.242.11.58","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","cadastre.gouv.fr/145.242.11.58","443","INFO","Apache","",""
"banner_application","cadastre.gouv.fr/145.242.11.58","443","INFO","No application banner found","",""
"cookie_count","cadastre.gouv.fr/145.242.11.58","443","INFO","0 at '/'","",""
"X-Frame-Options","cadastre.gouv.fr/145.242.11.58","443","OK","SAMEORIGIN","",""
"X-Content-Type-Options","cadastre.gouv.fr/145.242.11.58","443","OK","nosniff","",""
"X-XSS-Protection","cadastre.gouv.fr/145.242.11.58","443","INFO","1;mode=block","",""
"X-UA-Compatible","cadastre.gouv.fr/145.242.11.58","443","INFO","IE=edge","",""
"banner_reverseproxy","cadastre.gouv.fr/145.242.11.58","443","INFO","--","","CWE-200"
"heartbleed","cadastre.gouv.fr/145.242.11.58","443","OK","not vulnerable , timed out","CVE-2014-0160","CWE-119"
"CCS","cadastre.gouv.fr/145.242.11.58","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","cadastre.gouv.fr/145.242.11.58","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","cadastre.gouv.fr/145.242.11.58","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","cadastre.gouv.fr/145.242.11.58","443","OK","supported","","CWE-310"
"secure_client_renego","cadastre.gouv.fr/145.242.11.58","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","cadastre.gouv.fr/145.242.11.58","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","cadastre.gouv.fr/145.242.11.58","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","cadastre.gouv.fr/145.242.11.58","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","cadastre.gouv.fr/145.242.11.58","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","cadastre.gouv.fr/145.242.11.58","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","cadastre.gouv.fr/145.242.11.58","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","cadastre.gouv.fr/145.242.11.58","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","cadastre.gouv.fr/145.242.11.58","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=C5977F63210DADDB9995DBB6D80B388E66108DDD9C187EECDC10C278AAAC03E8","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","cadastre.gouv.fr/145.242.11.58","443","INFO","RFC3526/Oakley Group 14","CVE-2015-4000","CWE-310"
"LOGJAM","cadastre.gouv.fr/145.242.11.58","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST","cadastre.gouv.fr/145.242.11.58","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","cadastre.gouv.fr/145.242.11.58","443","LOW","potentially vulnerable, uses obsolete TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","cadastre.gouv.fr/145.242.11.58","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","cadastre.gouv.fr/145.242.11.58","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_70","cadastre.gouv.fr/145.242.11.58","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_81","cadastre.gouv.fr/145.242.11.58","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
