"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","INFO","HTTP","",""
"pre_128cipher","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","INFO","No 128 cipher limit bug","",""
"SSLv2","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","not offered","",""
"SSLv3","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","not offered","",""
"TLS1","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","INFO","not offered","",""
"TLS1_1","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","INFO","not offered","",""
"TLS1_2","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","offered","",""
"TLS1_3","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","offered with final","",""
"NPN","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","INFO","not offered","",""
"ALPN_HTTP2","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","h2","",""
"ALPN","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","INFO","http/1.1","",""
"cipherlist_NULL","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","not offered","","CWE-327"
"cipherlist_LOW","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","INFO","not offered","",""
"cipherlist_STRONG_FS","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","offered","",""
"cipher_order-tls1_2","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","server","",""
"cipher-tls1_2_xc02f","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","TLSv1.2   xc02f   ECDHE-RSA-AES128-GCM-SHA256       ECDH 253   AESGCM      128      TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","",""
"cipher-tls1_2_xc030","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","TLSv1.2   xc030   ECDHE-RSA-AES256-GCM-SHA384       ECDH 253   AESGCM      256      TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384","",""
"cipher-tls1_2_xcca8","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","TLSv1.2   xcca8   ECDHE-RSA-CHACHA20-POLY1305       ECDH 253   ChaCha20    256      TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256","",""
"cipherorder_TLSv1_2","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-CHACHA20-POLY1305","",""
"prioritize_chacha_TLSv1_2","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","INFO","false","",""
"cipher_order-tls1_3","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","server","",""
"cipher-tls1_3_x1302","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","TLSv1.3   x1302   TLS_AES_256_GCM_SHA384            ECDH 253   AESGCM      256      TLS_AES_256_GCM_SHA384","",""
"cipher-tls1_3_x1303","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","TLSv1.3   x1303   TLS_CHACHA20_POLY1305_SHA256      ECDH 253   ChaCha20    256      TLS_CHACHA20_POLY1305_SHA256","",""
"cipher-tls1_3_x1301","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","OK","TLSv1.3   x1301   TLS_AES_128_GCM_SHA256            ECDH 253   AESGCM      128      TLS_AES_128_GCM_SHA256","",""
"cipherorder_TLSv1_3","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 TLS_AES_128_GCM_SHA256","",""
"prioritize_chacha_TLSv1_3","formulaire-enfants-du-spectacle.fabrique.social.gouv.fr/57.128.91.43","443","INFO","false","",""
